Tên nhà hàng,Tên món,Giá,Hình ảnh món ăn
Tươi Fruits - Hoa Quả Dầm,Mãng cầu dầm dâu tây,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Cơm Chay Huyền Hiền - Cơm - Ngõ Giáp Bát,Nước mắm linh chi chay,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lu2a347mc7j3f6@resize_ss120x120!@crop_w120_h120_cT
Cơm Chay Huyền Hiền - Cơm - Ngõ Giáp Bát,Bột canh nấm bào ngư chay,10.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lu29ohbldlw1a1@resize_ss120x120!@crop_w120_h120_cT
Cơm Chay Huyền Hiền - Cơm - Ngõ Giáp Bát,Dầu hào chay,47.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lu29qd6y22hr30@resize_ss120x120!@crop_w120_h120_cT
Cơm Chay Huyền Hiền - Cơm - Ngõ Giáp Bát,Hạt nêm tinh chất rau củ chay,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lu29xdtosh0105@resize_ss120x120!@crop_w120_h120_cT
Cơm Chay Huyền Hiền - Cơm - Ngõ Giáp Bát,Hạt nêm nấm bào ngư chay,53.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lu29ylg4iuxd16@resize_ss120x120!@crop_w120_h120_cT
Cơm Chay Huyền Hiền - Cơm - Ngõ Giáp Bát,Sốt xá xíu chay,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lu29la1k2p0f65@resize_ss120x120!@crop_w120_h120_cT
Cơm Chay Huyền Hiền - Cơm - Ngõ Giáp Bát,Hạt nêm nutricook chay,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lu2a0df2wrgx23@resize_ss120x120!@crop_w120_h120_cT
Cơm Chay Huyền Hiền - Cơm - Ngõ Giáp Bát,Mỳ rong biển chay,11.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lteqau7umv2cc2@resize_ss120x120!@crop_w120_h120_cT
Cơm Chay Huyền Hiền - Cơm - Ngõ Giáp Bát,Mỳ ba miền chay lá đa,8.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lteqc62d1n7o69@resize_ss120x120!@crop_w120_h120_cT
Cơm Chay Huyền Hiền - Cơm - Ngõ Giáp Bát,Sườn non chay,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lu294v2yvh9b9d@resize_ss120x120!@crop_w120_h120_cT
Chay Ánh Dương - Lacasta Văn Phú,Mỳ ý sốt kem nấm,120.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lv8lp7pd8mbd63@resize_ss120x120!@crop_w120_h120_cT
Chay Ánh Dương - Lacasta Văn Phú,Pizza nấm,150.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lv8leupr2b5lb9@resize_ss120x120!@crop_w120_h120_cT
Chay Ánh Dương - Lacasta Văn Phú,Bún riêu chay (đặc biệt),48.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lv8f77ngtji1d7@resize_ss120x120!@crop_w120_h120_cT
Chay Ánh Dương - Lacasta Văn Phú,Bánh mỳ chay (đặc biệt),30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Chay Ánh Dương - Lacasta Văn Phú,Miến trộn chay,55.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lv8la1vvz94pb4@resize_ss120x120!@crop_w120_h120_cT
Chay Ánh Dương - Lacasta Văn Phú,Nem cuốn tươi Hà Nội 1 chiếc,15.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lv8f8b612ltl8e@resize_ss120x120!@crop_w120_h120_cT
Chay Ánh Dương - Lacasta Văn Phú,Nấm trộn thính,105.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lv8l50ln9m9l46@resize_ss120x120!@crop_w120_h120_cT
Chay Ánh Dương - Lacasta Văn Phú,Gỏi rong sụn sốt Thái,100.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lv8f7oxtk7i1c2@resize_ss120x120!@crop_w120_h120_cT
Chay Ánh Dương - Lacasta Văn Phú,Nem rán Hà Nội,70.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lv8l4fuzm9aybe@resize_ss120x120!@crop_w120_h120_cT
Chay Ánh Dương - Lacasta Văn Phú,Bánh xèo chay Nhật Bản,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lv8eoshbah2xff@resize_ss120x120!@crop_w120_h120_cT
Chay An Lạc - Trung Kính,Cháo Nấm rơm,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqyrnonh4o909a@resize_ss120x120!@crop_w120_h120_cT
Chay An Lạc - Trung Kính,Súp bí đỏ hạt sen,48.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqyndtpequv8fc@resize_ss120x120!@crop_w120_h120_cT
Chay An Lạc - Trung Kính,Cháo nấm củ quả tươi,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqymo7y1ladgfe@resize_ss120x120!@crop_w120_h120_cT
Chay An Lạc - Trung Kính,Súp nấm chay,55.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr66on6aohj8ee@resize_ss120x120!@crop_w120_h120_cT
Chay An Lạc - Trung Kính,Cháo yến mạch bí đỏ hạt sen nấm chay,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr3hrdkl0l9582@resize_ss120x120!@crop_w120_h120_cT
Chay An Lạc - Trung Kính,Cháo bí đỏ nấm chay,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqymo7aqje6x28@resize_ss120x120!@crop_w120_h120_cT
Chay An Lạc - Trung Kính,Cháo yến mạch nấm rơm,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqymoeyjbsn87e@resize_ss120x120!@crop_w120_h120_cT
Chay An Lạc - Trung Kính,Rau củ hấp chay 200gr,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqymitb8ucux6f@resize_ss120x120!@crop_w120_h120_cT
Chay An Lạc - Trung Kính,Heo quay chay 200gr,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr67mms032ro42@resize_ss120x120!@crop_w120_h120_cT
Chay An Lạc - Trung Kính,sườn dừa chay xào chua ngọt (set nhỏ 200gram),45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqyndclzq1eh5f@resize_ss120x120!@crop_w120_h120_cT
Chè Dừa Thái Lan 365 - Khương Đình,Chè thái bưởi,28.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr31h3pcuwm144@resize_ss120x120!@crop_w120_h120_cT
Chè Dừa Thái Lan 365 - Khương Đình,Tàu hũ trân châu caramen,32.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxm0cf8sybo4d@resize_ss120x120!@crop_w120_h120_cT
Chè Dừa Thái Lan 365 - Khương Đình,Chè thái hoa quả dừa non,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr30zyk7yzrtc2@resize_ss120x120!@crop_w120_h120_cT
Chè Dừa Thái Lan 365 - Khương Đình,Dừa dầm,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxwwkyl3vt0f0@resize_ss120x120!@crop_w120_h120_cT
Chè Dừa Thái Lan 365 - Khương Đình,Chè Khoai Dẻo Caramen,32.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr67td1jk5ndfd@resize_ss120x120!@crop_w120_h120_cT
Chè Dừa Thái Lan 365 - Khương Đình,Chè Thái khoai,28.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr300i4rvdehed@resize_ss120x120!@crop_w120_h120_cT
Chè Dừa Thái Lan 365 - Khương Đình,Chè thái khoai bưởi,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxourfvatuhcd@resize_ss120x120!@crop_w120_h120_cT
Chè Dừa Thái Lan 365 - Khương Đình,Tàu hũ trân châu caramen sầu riêng,37.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr300h4pc5ok0d@resize_ss120x120!@crop_w120_h120_cT
Chè Dừa Thái Lan 365 - Khương Đình,Chè Bưởi,28.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqz941shtxokcd@resize_ss120x120!@crop_w120_h120_cT
Chè Dừa Thái Lan 365 - Khương Đình,Chè Bưởi Dừa Non,30.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr3h8r6zzrfd44@resize_ss120x120!@crop_w120_h120_cT
Tiến Trang - Hoa Quả Tươi - Cầu Giấy,Set xoài bao tử không gọt kèm chấm,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqybtgpna7q1b7@resize_ss120x120!@crop_w120_h120_cT
Tiến Trang - Hoa Quả Tươi - Cầu Giấy,Set cóc size bé kèm chấm,25.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr635gjqy17dd2@resize_ss120x120!@crop_w120_h120_cT
Tiến Trang - Hoa Quả Tươi - Cầu Giấy,Set mix xoài cóc bao tử kèm chấm,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqybtg7c10hw55@resize_ss120x120!@crop_w120_h120_cT
Bún Riêu Cua Tóp Mỡ & Bún Trộn Ái Linh,Bún riêu đầy đủ tóp mỡ + Coca (cam ép /bí đao /chanh sả/ đào hạt chhạt…,70.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-m0a1jxhyfca5b0@resize_ss120x120!@crop_w120_h120_cT
Bún Riêu Cua Tóp Mỡ & Bún Trộn Ái Linh,Bún riêu đầy đủ không tóp mỡ + trà đá / nhân trần,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-luypi3w5x99h61@resize_ss120x120!@crop_w120_h120_cT
Bún Riêu Cua Tóp Mỡ & Bún Trộn Ái Linh,Bún riêu giò đậu + trà đá hoặc nhân trần,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-luypm4q9kzl1cb@resize_ss120x120!@crop_w120_h120_cT
Bún Riêu Cua Tóp Mỡ & Bún Trộn Ái Linh,Bún riêu đầy đủ tóp + trà đá / nhân trần,65.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-luypkrxwz6zp66@resize_ss120x120!@crop_w120_h120_cT
Bún Riêu Cua Tóp Mỡ & Bún Trộn Ái Linh,Bún riêu đậu + trà đá / nhân trần,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-luyp0uosl9n685@resize_ss120x120!@crop_w120_h120_cT
Bún Riêu Cua Tóp Mỡ & Bún Trộn Ái Linh,Bún riêu + Trà đá hoặc nhân trần,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-luypmhsc5jwy68@resize_ss120x120!@crop_w120_h120_cT
Bún Riêu Cua Tóp Mỡ & Bún Trộn Ái Linh,Bún riêu giò bò đậu + trà đá /nhân trần,55.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-luypfzb9k5xu72@resize_ss120x120!@crop_w120_h120_cT
Bún Riêu Cua Tóp Mỡ & Bún Trộn Ái Linh,Bún riêu đầy đủ tóp mỡ,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltezh46h5kwda4@resize_ss120x120!@crop_w120_h120_cT
Bún Riêu Cua Tóp Mỡ & Bún Trộn Ái Linh,Bún riêu đậu bò,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltezksenm80af7@resize_ss120x120!@crop_w120_h120_cT
Bún Riêu Cua Tóp Mỡ & Bún Trộn Ái Linh,Bún riêu giò bò đậu,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-ltezaw1j43b8a9@resize_ss120x120!@crop_w120_h120_cT
Tịnh Bình Chay – Nguyễn Tuân,Cơm chay 7 món (cơm trắng),50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Tịnh Bình Chay – Nguyễn Tuân,Cơm chay 7 món (cơm lứt),55.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Tịnh Bình Chay – Nguyễn Tuân,Cơm trắng muối vừng,25.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Tịnh Bình Chay – Nguyễn Tuân,Bún Thái,50.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lviddx3whrvo28@resize_ss120x120!@crop_w120_h120_cT
Tịnh Bình Chay – Nguyễn Tuân,Cơm chay 9 món (cơm trắng),60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Tịnh Bình Chay – Nguyễn Tuân,Cơm chay 9 món (cơm lứt),65.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Tịnh Bình Chay – Nguyễn Tuân,4 chiếc bánh bột lọc,20.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Tịnh Bình Chay – Nguyễn Tuân,Phở cuốn,5.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Tịnh Bình Chay – Nguyễn Tuân,Bánh bột lọc Huế,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà Hàng Chay Minh Chay - Mã Mây,Salat Đậu Gà,89.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqxavdp2a2e174@resize_ss120x120!@crop_w120_h120_cT
Nhà Hàng Chay Minh Chay - Mã Mây,Súp Bí Đỏ,39.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr2und72ngec31@resize_ss120x120!@crop_w120_h120_cT
Nhà Hàng Chay Minh Chay - Mã Mây,Salad Xoài Nấm,79.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr2undrbttc41d@resize_ss120x120!@crop_w120_h120_cT
Nhà Hàng Chay Minh Chay - Mã Mây,Súp Bí Ngồi,39.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr2unckvjxqx79@resize_ss120x120!@crop_w120_h120_cT
Nhà Hàng Chay Minh Chay - Mã Mây,Salad Địa Đàng,89.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà Hàng Chay Minh Chay - Mã Mây,Salad Hoa Quả,129.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr2une933tsp66@resize_ss120x120!@crop_w120_h120_cT
Nhà Hàng Chay Minh Chay - Mã Mây,Nem Cuốn,13.166đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr2unxlss9spab@resize_ss120x120!@crop_w120_h120_cT
Nhà Hàng Chay Minh Chay - Mã Mây,Xiên Lá Móc Mật,16.666đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr2uj229o538cb@resize_ss120x120!@crop_w120_h120_cT
Nhà Hàng Chay Minh Chay - Mã Mây,Nấm Thính Cuộn,129.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Nhà Hàng Chay Minh Chay - Mã Mây,Nấm Đậu Xúc Bánh Đa,89.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr2unzc88wwp9b@resize_ss120x120!@crop_w120_h120_cT
Mì Trộn Dân Tổ - Shop Online,Mì trộn thập cẩm đặc biệt,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqy464f0q6qhd4@resize_ss120x120!@crop_w120_h120_cT
Mì Trộn Dân Tổ - Shop Online,Mì trộn rau củ,22.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr39ipl3ucas38@resize_ss120x120!@crop_w120_h120_cT
Mì Trộn Dân Tổ - Shop Online,Mì trộn thập cẩm,35.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr39kxzc6zesd4@resize_ss120x120!@crop_w120_h120_cT
Mì Trộn Dân Tổ - Shop Online,Mì trộn tôm viên,29.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqy24ito33k4f9@resize_ss120x120!@crop_w120_h120_cT
Mì Trộn Dân Tổ - Shop Online,Mì trộn xúc xích,32.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr39kxiyxqxl74@resize_ss120x120!@crop_w120_h120_cT
Mì Trộn Dân Tổ - Shop Online,Mì trộn surimi,32.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr38pqq7xt3tfd@resize_ss120x120!@crop_w120_h120_cT
Mì Trộn Dân Tổ - Shop Online,Mì trộn cá viên,29.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr3a0gpkk8n8ae@resize_ss120x120!@crop_w120_h120_cT
Mì Trộn Dân Tổ - Shop Online,Mì trộn bò viên,29.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqy3xdygwfyc43@resize_ss120x120!@crop_w120_h120_cT
Mì Trộn Dân Tổ - Shop Online,Mì trộn sủi cảo,32.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqy4651rsw5gee@resize_ss120x120!@crop_w120_h120_cT
Mì Trộn Dân Tổ - Shop Online,Mì trộn mực xoắn,32.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqy25h6vsl38ab@resize_ss120x120!@crop_w120_h120_cT
d'LIONS Restaurant - Singapore & Halal Food,Cá Chiên Giòn Sốt Xoài,311.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx9envvhuopba@resize_ss120x120!@crop_w120_h120_cT
d'LIONS Restaurant - Singapore & Halal Food,Gà Xào Tiêu Đen,187.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvteem53ct508@resize_ss120x120!@crop_w120_h120_cT
d'LIONS Restaurant - Singapore & Halal Food,Mực Xào Sốt Ớt,213.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx9hcunlimxb6@resize_ss120x120!@crop_w120_h120_cT
d'LIONS Restaurant - Singapore & Halal Food,Tôm Trứng Muối,260.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx9gh73x3us8d@resize_ss120x120!@crop_w120_h120_cT
d'LIONS Restaurant - Singapore & Halal Food,Tôm Chiên Ruốc Trứng,283.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx9flnq2ls475@resize_ss120x120!@crop_w120_h120_cT
d'LIONS Restaurant - Singapore & Halal Food,Cà Ri Gà,142.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lr2uaektho045f@resize_ss120x120!@crop_w120_h120_cT
d'LIONS Restaurant - Singapore & Halal Food,Canh Cay Thái,119.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvtnlcz35ax79@resize_ss120x120!@crop_w120_h120_cT
d'LIONS Restaurant - Singapore & Halal Food,Hủ Tiếu Xào Kiểu Penang,130.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx9iacikvycf9@resize_ss120x120!@crop_w120_h120_cT
d'LIONS Restaurant - Singapore & Halal Food,Bún Gạo Xào Singapore,125.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqvthffduxzt2d@resize_ss120x120!@crop_w120_h120_cT
d'LIONS Restaurant - Singapore & Halal Food,Cơm Dừa Mã Lai,136.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx9ghrd3grd37@resize_ss120x120!@crop_w120_h120_cT
Bình An Chay - Ngọc Trục,Phở cuốn 12 cái,90.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lx6shxzc10pne2@resize_ss120x120!@crop_w120_h120_cT
Bình An Chay - Ngọc Trục,Phở cuốn 6 cái,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lx6sigicybbvae@resize_ss120x120!@crop_w120_h120_cT
Bình An Chay - Ngọc Trục,Set cuốn bé,80.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lx6sjg0myaxn01@resize_ss120x120!@crop_w120_h120_cT
Bình An Chay - Ngọc Trục,Set cuốn to,160.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lx6slzv6jkrf8f@resize_ss120x120!@crop_w120_h120_cT
Bình An Chay - Ngọc Trục,Bún riêu cua chay,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lx6smnn5qymx49@resize_ss120x120!@crop_w120_h120_cT
Bình An Chay - Ngọc Trục,Bún trộn,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lx6sn2y7ckijad@resize_ss120x120!@crop_w120_h120_cT
Bình An Chay - Ngọc Trục,Phở bò chay,40.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lx6snglvd2or97@resize_ss120x120!@crop_w120_h120_cT
Bình An Chay - Ngọc Trục,Trà hoa cúc mix,20.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lx6t088gr4yj37@resize_ss120x120!@crop_w120_h120_cT
Bình An Chay - Ngọc Trục,Pizza,130.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lx6svxehbzrtee@resize_ss120x120!@crop_w120_h120_cT
Bình An Chay - Ngọc Trục,Trà đông trùng hạ thảo,20.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lx6t0iofgyjf68@resize_ss120x120!@crop_w120_h120_cT
Dana Vegan House - Đông Thái,Cơm gạo Sóc Trăng,33.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Dana Vegan House - Đông Thái,Bánh mì Hoan,22.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Dana Vegan House - Đông Thái,Xôi ngũ sắc Đồng Văn,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Dana Vegan House - Đông Thái,Cơm lam Cao Bằng,60.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Dana Vegan House - Đông Thái,Bánh đa Làng Kế,22.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Dana Vegan House - Đông Thái,Bánh flan bí đỏ Dana,49.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m2m94iegb11i5f@resize_ss120x120!@crop_w120_h120_cT
Dana Vegan House - Đông Thái,Kem pudding gạo Thái Bình,71.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m2m97akxpdbu6d@resize_ss120x120!@crop_w120_h120_cT
Dana Vegan House - Đông Thái,Sữa chua thuần chay,49.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Dana Vegan House - Đông Thái,Nấm om tiêu xanh Phú Quốc,125.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m2m8jv5py9bu5b@resize_ss120x120!@crop_w120_h120_cT
Dana Vegan House - Đông Thái,Rau Hà Nội xào theo mùa,114.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Om Tara - Sushi - Lê Văn Lương,Súp Thái Chua Cay,53.900đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Om Tara - Sushi - Lê Văn Lương,Súp Dưỡng Sinh,53.900đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Om Tara - Sushi - Lê Văn Lương,Súp Bí Ngọt,53.900đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Om Tara - Sushi - Lê Văn Lương,Gỏi Xoài An Yên,97.900đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Om Tara - Sushi - Lê Văn Lương,Sắc Màu Đại Dương,108.900đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Om Tara - Sushi - Lê Văn Lương,Salad Hương Mùa Hè,141.900đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Om Tara - Sushi - Lê Văn Lương,Salad Lạc Tiên,97.900đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzusgvq2imca8@resize_ss120x120!@crop_w120_h120_cT
Om Tara - Sushi - Lê Văn Lương,Salad Rong Biển Muối Vừng,108.900đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Om Tara - Sushi - Lê Văn Lương,Salad Bưởi Hồng,108.900đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Om Tara - Sushi - Lê Văn Lương,Cơm Cuộn Bơ Tuyết Sơn,108.900đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqn24i7chcfw9c@resize_ss120x120!@crop_w120_h120_cT
Miến Lươn Phủ Doãn,Miến lươn trộn,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx27fg0tl8ke8@resize_ss120x120!@crop_w120_h120_cT
Miến Lươn Phủ Doãn,Miến lươn xào,55.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx27fz5m4ec94@resize_ss120x120!@crop_w120_h120_cT
Miến Lươn Phủ Doãn,Miến lươn nước,45.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqx27eszbu6x92@resize_ss120x120!@crop_w120_h120_cT
Miến Lươn Phủ Doãn,Súp,25.000đ,https://mms.img.susercontent.com/vn-11134517-7ras8-m2agplw22d2q03@resize_ss120x120!@crop_w120_h120_cT
"Seffoods Đồ Ăn Chay, Dimsum & Nem Rán - Nguyễn Phúc Lai",Ruốc nấm seffoods (200gr),108.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzookhkr34p50@resize_ss120x120!@crop_w120_h120_cT
"Seffoods Đồ Ăn Chay, Dimsum & Nem Rán - Nguyễn Phúc Lai",Giò nấm hầu thủ (500gr),108.000đ,https://mms.img.susercontent.com/vn-11134517-7r98o-lqzs40ol7m4k1a@resize_ss120x120!@crop_w120_h120_cT
